unemployed,educ,health,age,female,migback
0,10.5,5,68,0,0
0,10.5,7,64,1,0
1,11.5,5,62,0,0
0,10.5,5,64,0,0
1,10.5,6,61,1,0
0,11.5,4,63,1,1
1,11.5,5,35,0,0
0,NA,7,86,0,1
0,9,4,66,1,1
0,16,6,65,0,0
0,10.5,5,62,0,1
1,11,0,27,1,0
0,14.5,5,40,0,0
0,11.5,8,57,0,0
0,15,4,55,1,0
0,11.5,8,55,1,0
0,12,5,50,0,0
0,18,8,68,0,0
0,15,5,64,1,1
0,13,8,65,1,0
0,12,5,55,0,0
0,11.5,5,52,1,0
0,14,10,74,0,0
0,14,9,33,0,0
1,11.5,5,32,1,0
0,11.5,10,28,1,0
0,18,9,62,1,0
0,18,7,61,0,0
0,13,9,33,1,0
0,14.5,3,53,0,0
0,11.5,9,51,1,0
0,NA,5,29,1,0
0,13,8,26,1,0
0,11.5,8,59,1,0
0,11.5,5,59,0,0
0,10.5,7,73,1,0
0,11.5,8,57,0,0
0,12,5,56,1,0
0,11.5,7,65,1,0
0,10.5,8,73,0,0
0,12,8,73,1,0
0,11.5,8,64,0,0
0,11.5,7,62,1,0
0,11.5,4,65,0,0
0,11.5,9,60,1,0
0,10.5,6,66,0,0
0,11.5,6,58,1,1
0,11.5,8,48,0,0
0,16,8,45,1,0
0,10,9,18,0,0
0,11.5,8,49,0,0
0,13,7,49,1,0
0,10,2,34,0,0
0,11.5,5,67,0,0
0,11.5,5,45,1,0
0,14.5,7,25,1,0
0,9,8,72,1,0
0,11.5,6,69,1,0
0,11.5,7,41,1,0
1,NA,7,20,1,0
1,9,6,20,0,0
0,12,3,35,0,0
0,11.5,8,26,1,0
0,10.5,9,38,0,0
0,14.5,7,34,1,0
0,9,7,41,1,0
0,9,5,78,1,0
0,13,3,24,1,0
0,11.5,10,25,0,0
0,18,6,56,0,0
0,18,8,53,1,1
0,18,9,29,0,0
0,13,9,51,0,0
0,18,9,56,0,1
0,13,8,51,1,0
0,11.5,9,67,0,0
0,10.5,9,66,1,0
0,11,8,79,1,0
0,10.5,8,78,0,0
0,14.5,10,64,0,0
0,12,9,63,1,0
0,12,8,84,1,0
0,10.5,8,79,0,0
0,9,8,79,1,0
0,11.5,7,65,0,0
1,10.5,7,54,1,0
0,15,8,65,0,0
0,10.5,7,61,1,0
0,10.5,9,73,1,0
0,10.5,9,72,0,0
0,11.5,6,64,0,0
0,11.5,9,62,1,0
0,14.5,10,66,0,0
0,15,8,61,0,1
0,9,6,34,0,1
0,15,10,61,0,1
1,15,3,59,1,1
0,14,4,50,0,1
0,NA,8,22,0,1
0,15,8,41,1,1
0,14.5,7,45,0,0
0,15,8,47,1,1
0,NA,NA,17,1,1
0,12,9,35,1,1
0,18,10,38,0,0
0,14,5,54,0,1
0,NA,NA,17,1,1
0,9,6,39,0,1
1,11,6,33,1,1
0,16,7,30,1,1
0,10.5,9,31,1,1
1,10,NA,48,0,1
0,10,NA,19,1,1
1,10,9,33,1,1
0,14,8,65,0,1
0,14,9,61,1,1
1,9,8,25,1,1
0,11,8,33,0,1
0,9,7,42,0,1
0,9,5,35,1,1
0,NA,6,19,0,1
0,18,9,26,1,1
0,18,8,28,1,0
0,14.5,9,29,0,0
0,7,8,38,0,1
0,7,8,31,1,1
0,11.5,7,21,0,1
1,11,10,48,0,1
1,11,10,48,1,1
0,NA,9,20,1,1
0,10,10,18,0,1
0,15,6,32,0,1
0,9,7,33,1,1
0,15,8,33,1,1
0,11.5,5,42,0,0
0,11,5,51,1,1
0,10,5,70,0,0
0,NA,10,18,1,1
0,NA,9,18,1,1
1,15,8,30,1,1
0,13,7,34,0,0
0,14,6,42,1,1
0,18,8,40,0,0
0,15,7,32,1,1
0,18,NA,36,0,0
0,18,8,36,1,1
0,12,10,34,0,1
1,9,9,38,1,1
0,12,9,25,0,1
0,9,NA,54,0,1
0,7,NA,49,1,1
0,12,10,27,1,1
0,11.5,10,23,1,1
0,13,9,19,1,1
0,NA,NA,17,1,1
0,11,9,49,0,1
0,15,10,41,1,1
0,18,8,60,0,0
0,12,8,48,1,1
0,10,5,29,1,1
0,10,9,33,0,1
1,9,5,37,1,1
0,15,8,31,1,1
0,18,8,39,0,1
0,7,1,46,0,1
0,13,8,23,0,1
0,12,NA,57,0,1
0,7,4,46,1,1
0,NA,9,19,1,1
0,10,NA,17,1,1
0,11,6,53,1,1
0,15,6,56,0,1
0,12,9,21,0,1
1,7,7,43,1,1
1,9,5,42,0,1
0,NA,8,18,0,1
0,12,8,26,1,1
1,10,1,38,0,1
0,18,8,27,1,1
0,15,NA,48,1,1
0,12,4,33,0,1
0,11.5,8,26,0,1
0,12,8,43,0,1
0,18,8,50,1,0
0,NA,9,18,0,1
0,11.5,10,38,1,1
0,10.5,8,44,0,0
0,9,9,19,0,1
0,11,5,45,0,1
0,12,7,43,1,1
0,13,8,23,1,1
0,13,8,19,1,1
0,18,8,39,0,1
0,18,9,42,1,0
0,15,1,48,1,1
0,12,1,26,0,1
0,14,7,47,1,1
0,14,8,52,1,1
1,14,8,65,0,1
0,11,7,64,1,1
1,12,10,34,0,1
0,11,NA,28,1,1
0,13,8,25,1,1
0,15,7,53,1,1
0,7,9,77,1,1
0,11,9,57,0,1
0,12,8,35,1,1
0,14.5,8,36,0,0
0,11,8,61,0,1
0,12,3,61,1,1
0,12,3,48,1,1
0,12,3,49,0,1
1,9,10,20,0,1
1,9,8,63,0,1
0,10,2,60,1,1
1,12,9,31,0,1
0,12,8,31,1,1
1,12,9,35,1,1
0,9,8,30,0,1
0,11.5,6,27,0,1
0,9,5,58,0,1
0,7,10,49,1,1
0,11.5,8,24,1,1
0,9,4,72,1,1
0,9,1,72,0,1
0,18,10,35,0,1
0,12,6,31,1,1
0,11.5,6,44,1,1
0,11.5,8,40,0,0
0,14.5,9,22,1,1
0,10,6,18,1,1
0,9,5,51,0,1
0,15,6,43,1,1
0,NA,7,18,0,1
0,18,7,37,0,1
0,16,7,31,1,0
0,15,9,36,1,1
0,15,7,39,0,1
0,15,10,28,1,1
0,15,4,42,1,1
0,18,8,50,0,0
0,18,7,38,0,1
0,18,5,46,1,1
0,18,9,32,0,1
0,18,NA,28,1,0
0,15,10,31,1,1
0,10,9,31,0,1
1,7,8,35,1,1
0,11,7,35,1,1
0,10,6,47,1,1
0,15,5,46,1,1
0,11.5,7,51,0,1
0,13,9,23,1,1
0,NA,8,50,0,1
0,14,9,60,1,1
0,NA,7,39,0,1
0,10,8,34,1,1
0,NA,6,36,0,1
1,9,7,30,1,1
0,11,7,48,0,1
0,12,7,50,1,1
0,13,9,22,1,1
0,15,8,33,0,1
0,15,9,41,1,1
0,15,3,47,0,1
0,15,8,38,1,1
0,15,6,45,0,1
0,7,6,38,0,1
1,9,8,32,1,1
1,9,1,56,1,1
0,NA,5,76,0,1
1,11,8,29,1,1
0,11.5,4,23,1,1
1,12,5,56,1,1
0,12,5,53,0,1
0,10,7,27,0,1
0,11.5,8,26,0,1
0,NA,9,24,1,1
0,11.5,9,22,0,1
0,11.5,8,35,1,1
0,12,2,63,0,1
0,12,3,60,1,1
0,9,9,26,0,1
0,15,9,30,1,1
0,10.5,6,55,0,0
0,12,10,36,0,1
0,9,10,36,1,1
0,9,7,20,1,1
0,13,4,41,1,1
0,15,8,41,1,1
1,7,2,38,0,1
1,10,5,39,1,1
1,10,8,41,0,1
0,11.5,5,36,1,1
0,13.5,9,35,0,1
0,11,8,33,1,1
0,15,9,50,0,1
0,NA,8,18,0,1
0,11,6,48,1,1
1,11,6,56,0,1
0,9,5,47,0,1
0,10,10,31,0,1
0,NA,8,32,1,1
0,15,9,66,1,1
1,9,7,33,0,1
1,11,6,64,0,1
1,NA,8,50,0,1
0,10,NA,17,1,1
0,9,8,36,1,1
1,7,6,39,0,1
0,11,2,51,0,1
0,11,8,52,1,1
0,9,8,73,0,1
0,10,5,66,1,1
1,10.5,5,29,0,1
0,11,10,33,1,1
0,NA,5,60,1,1
0,9,7,65,0,1
0,11.5,5,24,1,1
0,16,8,33,0,1
0,NA,6,52,1,1
0,9,7,28,0,1
0,10,8,19,1,1
0,15,8,56,1,1
0,15,8,68,0,1
0,15,7,38,1,1
0,11,8,41,0,1
0,15,8,32,1,1
0,16,10,52,0,0
0,11.5,7,35,0,1
0,11.5,10,30,1,0
0,11.5,5,38,1,1
0,11.5,8,37,0,1
0,10,8,51,0,1
0,15,6,49,1,1
0,NA,9,20,0,1
0,7,10,23,1,1
0,9,8,28,0,1
0,10,7,27,1,1
0,12,8,44,0,1
0,7,10,37,1,1
0,10.5,8,32,0,1
0,11.5,10,35,1,1
0,9,10,21,0,1
0,7,10,43,1,1
0,NA,9,43,0,1
1,10,10,26,0,1
0,9,9,24,0,1
0,9,4,22,0,1
0,NA,8,19,1,1
0,NA,NA,17,1,1
0,15,3,50,0,1
0,13,8,46,1,0
0,NA,NA,17,1,1
0,15,9,45,0,1
0,15,10,43,1,1
0,NA,NA,17,1,1
0,11.5,9,22,1,1
0,11.5,6,28,0,1
1,9,9,31,1,1
0,18,7,47,0,1
0,7,6,68,1,1
0,15,5,53,0,1
0,9,7,67,0,1
0,7,8,61,1,1
0,9,10,32,1,1
0,11,8,36,0,1
0,12,9,30,0,1
0,12,NA,22,1,1
0,11,8,27,0,1
0,10,8,25,1,1
0,10,9,27,0,1
0,15,8,55,1,1
0,15,8,56,0,1
0,15,7,38,1,1
0,11.5,7,36,0,0
1,11.5,7,34,1,1
0,NA,10,19,1,1
0,7,6,42,0,1
0,9,8,42,1,1
0,11,8,22,1,1
0,NA,8,22,1,1
0,NA,NA,18,0,1
0,12,7,66,1,1
0,12,8,37,0,1
0,10,8,39,1,1
1,7,10,35,1,0
1,NA,7,63,0,1
0,NA,9,63,1,1
0,10,9,21,0,1
1,10,9,21,0,1
1,9,10,19,0,1
0,NA,8,18,0,1
0,7,NA,17,0,1
0,9,9,47,1,0
1,9,6,41,1,1
0,NA,10,19,0,1
0,11.5,10,26,1,1
0,9,9,32,0,1
0,16,9,35,0,1
0,9,10,47,1,1
0,11,1,45,1,1
0,14,6,46,0,1
0,11,10,42,0,1
0,10.5,8,27,0,1
0,10.5,NA,37,0,1
0,10.5,7,34,1,1
0,9,10,23,0,1
0,7,9,46,0,1
1,7,8,50,1,1
0,9,10,22,1,1
0,9,10,21,1,1
0,NA,10,19,1,1
0,NA,NA,17,0,1
0,14,6,65,1,1
0,11,NA,69,0,1
0,15,10,42,1,1
0,15,7,48,0,0
0,10,9,31,0,1
1,9,5,38,1,1
0,NA,10,21,0,1
0,NA,7,18,1,1
0,11,5,45,0,1
0,10.5,8,46,1,1
0,NA,7,42,1,1
0,12,8,22,1,1
0,NA,8,18,0,1
0,12,9,30,1,1
0,11.5,6,32,1,1
0,11.5,6,33,0,1
0,11.5,8,31,0,1
1,9,10,24,0,1
1,9,10,43,0,1
1,NA,10,40,1,1
0,9,10,25,1,1
1,NA,10,21,0,1
1,9,9,46,0,1
1,9,9,44,1,1
0,18,8,42,1,1
0,15,8,38,0,1
0,9,10,47,0,1
0,9,8,42,1,1
0,NA,5,18,1,1
0,9,8,61,0,1
0,9,6,57,1,1
1,10.5,1,39,0,1
0,15,10,60,0,1
0,15,10,56,1,1
0,10,5,34,1,1
0,7,NA,43,0,1
1,7,5,38,1,1
0,9,10,29,1,1
0,10.5,10,52,0,0
0,9,9,46,1,1
0,9,9,19,0,1
0,NA,8,18,1,1
0,11.5,8,35,1,1
0,11,7,37,0,1
0,12,5,51,1,1
0,10,6,36,1,1
0,9,7,35,0,1
0,15,9,33,1,1
0,18,9,36,0,1
0,NA,8,33,1,1
0,13.5,7,33,0,0
0,11.5,NA,24,1,1
0,10,9,48,1,1
0,NA,5,29,1,1
0,11.5,NA,50,0,0
0,14.5,10,39,0,1
0,14,8,46,0,1
0,14,6,45,1,1
0,15,8,21,1,1
0,10,9,45,1,1
0,13,10,22,0,1
1,13,10,21,0,1
1,NA,8,40,1,1
0,11,5,55,0,1
0,11,10,51,0,1
0,15,9,50,1,1
0,14,9,34,0,1
0,11.5,8,35,1,1
0,11.5,8,31,1,1
0,9,10,35,0,1
0,11,5,48,0,1
0,11,9,45,1,1
0,11,8,43,1,1
0,10,10,18,1,1
0,13.5,6,32,1,1
0,11.5,9,31,1,1
0,7,7,35,0,0
1,8.5,7,49,0,1
0,9,3,48,1,1
0,9,9,23,1,1
0,11.5,8,22,1,1
0,NA,10,19,0,1
0,12,9,22,1,1
0,15,9,33,1,1
0,11.5,9,41,0,1
0,13,7,33,1,1
0,15,NA,33,0,1
1,10.5,8,35,0,1
1,11,7,63,0,1
0,16,7,33,0,1
0,15,7,59,1,1
1,12,8,25,0,1
0,11,10,54,1,1
0,10,7,27,1,1
0,10,6,23,1,1
0,9,7,25,0,1
0,13,9,31,1,1
0,16,8,26,1,1
0,7,8,49,0,1
0,11,9,47,1,1
0,10.5,10,51,0,1
0,11,8,50,1,1
0,9,5,51,1,1
0,11,8,45,0,1
0,9,10,27,0,1
0,13,10,19,0,1
0,9,8,47,0,1
1,9,10,39,1,1
0,NA,10,18,0,1
0,10,7,21,0,1
1,7,5,40,1,1
0,10,8,42,0,1
0,10.5,9,34,1,1
1,9,3,23,1,1
1,9,7,23,0,1
0,NA,7,48,1,1
1,7,9,50,0,1
1,7,5,21,0,1
0,NA,9,18,0,1
0,12,2,35,1,1
0,10,6,39,1,1
0,10,10,41,0,1
0,NA,10,18,0,1
0,15,7,31,0,1
0,9,7,31,1,1
0,10.5,7,29,0,1
0,9,7,48,1,1
0,11.5,8,26,1,1
0,9,5,25,0,1
0,9,8,40,1,1
0,10,5,43,0,1
0,12,10,47,1,1
0,9,9,40,0,1
0,7,8,32,0,1
0,12,8,34,1,1
0,9,9,38,1,1
0,10.5,4,43,0,1
0,10,10,19,1,1
0,12,6,28,1,1
0,11,8,53,0,1
0,12,6,48,1,1
0,15,6,61,0,1
0,10,2,62,1,1
0,10,7,24,0,1
0,17,9,29,1,1
0,15,8,30,0,1
0,NA,10,25,1,1
1,9,5,38,0,1
0,10,10,28,0,1
0,15,7,28,1,1
0,11,10,30,0,1
0,15,8,47,0,1
0,9,8,39,1,1
0,10.5,8,37,0,1
0,10,5,33,1,1
1,12,10,36,1,1
0,9,5,35,1,1
0,7,8,43,0,1
0,10.5,10,38,1,1
0,11,NA,57,1,1
0,12,NA,56,0,1
0,11,8,38,0,1
0,15,9,37,1,1
0,11,7,30,1,1
0,15,6,38,0,1
0,14.5,7,33,1,1
0,9,6,44,1,1
0,NA,6,21,1,1
0,NA,9,19,0,1
0,12,6,46,1,1
0,NA,9,54,1,1
0,15,7,61,0,1
0,15,7,43,1,1
0,15,9,34,1,1
0,15,4,34,0,1
0,9,5,60,1,1
0,11,9,44,0,1
0,11.5,10,34,1,1
0,14,9,34,1,1
1,9,8,33,1,1
1,10.5,8,42,0,0
0,9,4,67,0,1
0,15,9,47,0,1
0,14,8,47,1,1
1,11,2,58,1,1
1,11.5,8,26,1,1
0,10,NA,28,0,0
0,11.5,7,39,1,1
0,12,10,40,1,1
0,14.5,2,44,0,0
0,13,9,45,1,1
0,9,8,47,0,1
0,9,9,28,0,1
0,9,8,25,1,0
1,12,9,32,0,1
0,11,5,28,1,1
0,11.5,9,32,0,1
0,14.5,9,31,1,1
0,7,3,57,0,1
0,13.5,8,53,1,0
0,15,10,42,1,1
0,15,10,49,0,1
0,18,9,47,1,1
0,18,7,45,0,1
0,12,8,34,0,1
0,12,7,56,0,1
0,16,8,53,1,0
0,NA,10,18,0,1
0,11,7,43,1,1
0,11,7,49,0,1
0,NA,5,19,1,1
0,9,10,20,1,1
0,9,8,42,0,1
0,9,7,30,1,1
0,10,7,30,0,1
0,10,5,30,1,1
0,11,7,56,0,1
0,11.5,8,25,0,1
0,10,9,46,1,1
0,10,9,49,0,1
0,10,8,29,1,1
0,10,9,30,0,1
0,12,7,43,0,1
0,15,6,40,1,1
0,7,4,42,1,1
0,10.5,4,52,0,0
0,NA,7,53,0,1
0,12,8,47,1,1
0,NA,9,18,0,1
0,15,5,77,0,1
0,12,5,67,1,1
0,11,9,33,1,1
0,10,5,51,1,1
0,7,9,60,0,1
0,10.5,7,36,0,1
0,11.5,9,34,1,0
0,11.5,7,28,0,1
0,11,7,50,1,1
1,11,10,45,0,1
0,18,7,36,0,1
0,13.5,8,32,1,0
0,11.5,7,38,0,1
0,13.5,9,31,1,0
0,11,10,37,1,1
0,10,8,44,0,1
0,11,9,33,0,1
0,10,9,29,1,1
0,12,8,51,1,1
1,13,4,35,0,1
1,11.5,5,36,1,1
1,15,7,56,1,1
0,11,6,32,1,1
1,7,10,28,0,1
0,10,10,20,0,1
1,11.5,10,47,0,1
1,11,7,43,1,1
0,10,10,19,0,1
0,14.5,8,30,1,1
0,12,7,24,0,1
0,15,8,60,0,1
0,7,8,50,1,1
0,9,7,67,0,1
0,11,3,65,1,1
0,15,8,33,0,1
0,9,5,56,1,1
0,15,7,45,1,1
0,NA,NA,17,1,1
0,7,10,39,1,1
1,7,10,43,0,1
0,18,10,29,0,1
0,13.5,10,29,1,1
0,10,10,33,1,1
0,NA,8,40,0,1
0,12,9,40,1,1
0,11.5,5,40,0,1
0,14,10,40,1,1
0,15,9,45,0,1
0,7,10,43,0,1
0,10.5,10,44,1,1
0,12,10,31,0,1
0,10,10,35,1,1
1,10.5,9,25,1,1
0,9,9,34,0,1
1,11.5,10,34,1,1
0,9,7,51,1,1
0,11,2,52,0,1
0,18,10,42,1,1
0,15,9,43,1,1
0,12,9,40,1,1
0,18,8,49,0,1
0,9,10,23,0,1
0,7,4,59,0,1
0,7,9,42,1,1
1,15,8,33,1,1
0,10.5,9,31,1,1
0,7,10,38,0,1
0,15,8,34,1,1
0,13,6,39,0,1
1,9,5,40,1,1
1,9,6,40,0,1
0,10.5,8,41,0,1
0,7,7,43,1,1
0,11.5,9,33,0,1
0,12,8,27,1,1
0,9,9,32,0,1
0,10,8,30,1,1
0,NA,10,23,0,1
0,10,6,29,1,1
0,15,8,33,0,1
0,11.5,9,24,0,1
0,7,8,42,1,1
0,9,2,52,0,1
0,11,2,58,0,1
0,13.5,10,38,1,1
0,14,8,54,1,1
1,15,8,29,0,1
1,10.5,6,29,1,0
0,10,8,34,0,1
0,NA,10,20,0,1
0,NA,8,18,1,1
0,13,8,35,1,1
1,13,4,35,1,1
0,10,5,37,1,1
0,NA,9,29,1,1
0,17,7,29,0,1
0,12,8,42,1,1
0,7,9,36,0,1
0,9,8,24,1,1
0,15,4,34,1,1
0,11,8,59,0,1
0,13.5,9,51,1,0
0,12,9,24,0,0
0,12,10,20,0,0
0,11,9,50,1,1
0,15,9,43,1,1
0,18,6,63,0,0
0,9,9,31,1,1
0,11.5,8,39,0,1
0,11.5,8,41,0,1
0,11.5,9,37,1,1
0,15,9,49,1,1
0,15,8,52,0,1
0,10,NA,17,0,1
0,10,8,32,0,1
0,10,8,39,0,1
0,15,8,39,1,0
0,7,6,31,1,1
0,9,9,30,1,1
0,10,5,39,1,1
0,18,9,37,0,0
0,13,7,25,0,1
0,18,8,40,0,1
0,15,8,34,1,1
0,12,7,44,1,1
0,NA,3,20,0,1
0,10,2,18,1,1
0,7,6,37,1,1
0,15,4,45,1,1
0,9,9,54,0,1
0,9,9,46,1,1
0,9,8,28,0,1
0,10,10,20,0,1
0,10.5,8,35,0,1
0,11.5,8,36,1,0
0,NA,3,52,1,1
0,NA,3,56,0,0
0,NA,8,38,0,1
0,NA,8,34,1,1
0,NA,5,67,0,1
0,NA,5,66,1,1
0,NA,2,58,1,1
0,9,7,41,1,1
0,11,2,49,0,1
0,7,8,36,1,1
0,9,10,30,1,1
0,11.5,8,30,1,1
0,10.5,10,40,0,1
0,15,8,38,1,1
0,12,8,48,1,1
0,12,8,34,1,1
0,12,9,30,1,1
0,10.5,9,31,0,1
1,10.5,8,21,0,1
0,9,8,46,0,1
0,15,9,41,1,1
0,9,8,40,0,1
0,9,8,39,1,1
0,18,8,42,0,1
0,15,9,37,1,1
0,11,8,42,1,1
0,10,9,21,1,1
0,9,10,20,0,1
0,7,10,47,0,1
0,7,9,45,1,1
0,12,10,24,0,1
0,12,9,24,0,1
0,10,10,20,1,1
0,NA,9,23,1,1
0,7,9,21,1,1
0,15,8,40,1,1
0,9,6,40,1,1
0,11,8,66,0,1
0,11,5,66,1,1
0,15,10,31,0,1
0,11.5,8,32,0,1
0,11.5,9,31,1,1
1,15,7,43,1,1
0,12,7,22,1,1
0,7,4,23,0,1
0,9,10,24,1,0
0,15,5,57,1,1
0,9,2,68,0,1
0,10.5,7,55,0,0
0,10,8,44,1,1
0,11,7,46,1,1
0,NA,7,21,1,1
0,12,NA,17,0,1
0,13,8,24,0,1
0,7,7,47,1,1
0,9,8,47,0,1
0,NA,10,19,0,1
0,7,2,42,0,1
0,10.5,9,26,0,1
0,11,6,36,1,1
0,18,8,40,0,0
0,10,9,19,0,1
0,14.5,5,28,1,1
0,10,8,50,1,1
0,10.5,8,48,0,1
0,10.5,9,28,0,1
0,12,NA,18,0,1
0,11,8,45,1,1
0,11,8,45,0,1
0,NA,8,20,1,1
0,11,6,42,1,1
0,10.5,7,46,0,1
0,11,7,41,0,1
0,14,8,38,1,1
0,11.5,10,46,0,1
0,10,9,21,1,1
0,7,4,46,0,1
1,7,4,41,1,1
0,11.5,8,24,1,1
0,11.5,7,35,1,1
0,12,9,35,1,1
0,11.5,9,35,0,0
1,9,2,43,1,1
0,18,6,27,1,1
1,15,4,49,1,1
0,12,7,35,0,1
0,NA,10,28,1,0
0,10,5,36,1,1
0,11.5,NA,39,0,1
0,15,6,38,1,1
0,15,7,39,0,1
0,15,8,37,0,1
0,15,7,38,1,1
0,11.5,9,25,1,1
0,10,8,50,0,1
0,9,5,45,1,1
0,10,10,22,0,1
0,9,6,19,1,1
0,17,6,29,1,1
0,NA,8,31,0,1
0,NA,8,28,1,1
1,12,7,59,1,1
1,10,2,43,1,1
0,NA,9,18,1,1
0,10,5,40,0,1
1,10,5,33,1,1
0,11,8,38,0,1
0,10.5,7,34,1,1
1,7,8,32,1,1
0,16,9,37,1,1
0,15,8,39,1,1
0,12,8,43,0,0
0,11.5,7,37,0,1
0,15,8,33,1,1
0,11,10,58,1,1
0,16,7,23,1,1
0,15,8,47,0,1
0,16,4,47,1,1
0,14,6,38,0,1
0,15,6,34,1,0
0,11,6,39,1,1
0,18,8,25,0,1
0,10,10,24,1,1
0,12,9,46,0,1
1,12,9,32,1,1
0,15,7,52,0,1
1,15,6,42,1,1
0,12,7,21,0,1
1,15,5,45,1,1
0,12,8,40,0,1
0,12,7,31,1,0
0,12,4,63,0,1
0,9,6,54,1,1
0,11,7,64,0,1
0,9,8,63,1,1
1,9,6,41,0,1
0,9,6,45,1,1
0,10,9,20,0,1
1,10.5,9,21,1,0
0,9,6,68,0,1
0,9,6,66,1,1
0,15,5,38,1,1
0,18,8,42,0,0
0,12,4,55,1,1
0,12,10,21,1,1
0,11.5,6,44,0,1
0,12,8,41,1,1
0,9,2,52,0,1
0,10,8,45,1,1
0,11.5,8,53,0,0
0,13,9,20,1,1
0,11,10,48,0,1
0,9,9,44,1,1
0,12,7,30,1,1
0,10,8,33,0,1
0,15,8,41,1,1
0,10.5,9,48,0,0
0,10,8,44,1,1
0,10,8,44,0,1
0,NA,NA,18,0,1
0,10.5,10,40,0,1
0,9,10,34,1,1
0,11.5,9,22,1,1
0,14,8,28,0,1
0,10,10,27,1,1
0,11.5,10,27,0,1
0,9,9,40,1,1
0,9,9,44,0,1
1,9,5,49,1,1
0,9,5,47,0,1
0,15,8,64,0,1
0,18,8,47,1,1
0,18,7,47,0,1
0,NA,NA,17,0,1
0,9,9,43,1,1
0,9,8,53,0,1
0,NA,6,22,1,1
0,10,10,20,0,1
0,12,8,33,0,1
0,11.5,8,30,1,1
0,9,9,48,0,1
0,12,8,24,1,1
0,9,7,31,1,1
1,9,3,55,0,1
0,9,7,56,1,1
0,11,8,47,0,1
1,12,7,38,1,1
0,11.5,9,35,1,1
0,7,9,51,1,0
1,11,5,64,0,1
0,11,7,47,1,1
0,11,8,52,0,1
0,12,8,56,1,1
0,10.5,5,60,0,0
0,NA,7,18,1,1
0,12,9,48,0,1
0,10,7,55,1,1
0,12,8,29,0,1
0,9,7,29,1,1
0,12,8,34,0,1
0,9,8,35,1,1
0,10,7,22,0,1
0,9,6,45,0,1
0,NA,6,24,0,1
1,9,NA,37,1,1
0,9,8,44,1,1
0,7,4,55,0,1
0,9,4,23,1,1
0,NA,9,19,0,1
0,13.5,8,47,1,1
0,NA,10,20,1,1
0,7,9,50,0,1
0,7,6,45,1,1
0,10.5,9,26,0,1
1,10.5,9,24,1,1
1,9,9,36,0,1
0,11.5,10,28,1,1
0,12,8,23,1,1
0,12,8,53,0,1
0,13,9,20,1,1
0,18,7,32,0,1
0,14.5,7,28,1,0
0,12,5,46,1,1
0,11.5,9,44,0,1
0,7,7,32,1,1
0,10,0,43,0,1
0,13,NA,19,1,1
1,10,10,23,0,1
0,10,8,45,0,1
0,9,7,50,0,1
0,7,5,49,1,1
0,15,7,33,0,1
0,7,5,36,1,1
0,12,8,26,0,1
0,12,2,57,1,1
1,11,6,57,0,1
0,11,7,70,0,1
0,7,7,66,1,1
0,NA,7,19,1,1
0,9,8,48,0,1
0,7,0,43,1,1
0,NA,9,21,1,1
0,NA,9,18,0,1
0,12,5,39,0,1
1,15,5,30,1,1
0,13,5,24,1,1
0,10,8,30,0,1
0,15,4,35,1,1
0,15,7,39,0,1
0,12,10,32,1,1
0,15,10,33,0,1
0,11.5,9,29,0,1
0,12,9,28,1,1
0,15,10,37,0,1
0,15,4,33,1,1
1,7,10,44,1,1
0,9,NA,17,1,1
0,9,5,45,1,1
0,10,9,21,1,1
0,9,9,18,0,1
0,13,3,63,1,0
0,10,3,36,1,1
0,13,8,37,1,1
0,15,8,46,1,1
0,14.5,4,22,1,1
1,10,2,57,1,1
0,10,5,70,0,1
0,13,NA,19,1,1
0,12,9,50,0,1
0,18,10,40,1,1
0,NA,8,23,1,1
0,10,6,43,1,1
0,9,8,50,1,1
0,10.5,7,51,0,1
0,10.5,7,25,1,1
1,11.5,8,23,0,1
0,15,8,35,1,1
0,10.5,NA,38,0,1
0,11,5,53,0,1
0,14,7,59,1,1
0,10,7,50,1,1
0,10.5,3,58,0,0
0,12,5,64,1,1
0,10.5,2,74,0,1
0,7,8,45,1,1
0,15,8,42,1,1
0,12,6,54,0,1
0,12,9,21,1,1
0,15,9,39,1,1
0,15,7,38,0,1
0,11.5,8,28,1,1
1,7,8,40,1,1
0,NA,10,21,1,1
0,NA,7,21,1,1
0,10.5,NA,42,1,1
0,15,8,38,1,1
0,18,8,37,0,1
0,11,8,52,1,1
0,12,5,37,0,1
1,9,8,21,1,1
1,7,2,44,1,1
0,NA,9,24,1,1
0,11.5,NA,22,0,1
1,10,10,34,0,1
1,10.5,8,35,1,1
0,15,7,32,0,1
0,11.5,3,34,1,0
0,13,9,23,0,1
0,9,6,48,0,1
0,10.5,6,44,1,1
0,NA,8,19,1,1
0,10,6,33,0,1
0,12,10,27,1,1
0,15,5,63,1,1
0,15,5,65,0,1
0,10.5,6,38,1,1
0,7,6,49,1,1
1,7,5,48,0,1
0,9,10,25,0,1
0,10,7,23,0,1
0,NA,7,18,0,1
1,9,5,36,0,1
0,9,10,37,1,1
0,NA,2,65,1,1
0,10.5,8,29,1,1
0,11.5,5,25,1,1
0,10.5,8,23,0,1
0,11.5,6,24,1,1
0,7,9,47,0,1
0,9,8,46,1,1
0,12,10,23,1,1
0,NA,NA,17,0,1
0,18,9,26,0,1
0,12,9,22,0,1
0,10,10,21,1,1
0,10.5,7,34,1,1
0,10,7,28,0,1
0,9,4,20,1,1
1,12,3,52,1,1
